COMPANY NAME,PHONE,MAIN CONTACT NAME,ADDRESS,CITY,STATE,ZIP CODE,CUSTOMER TYPE,CREDIT LIMIT,DEFAULT PAYMENT TERMS,CREDIT HOLD,ACCOUNT HOLD,CURRENCY
ROADRUNNER MOVING & STORAGE,,,12425 Chimney Rock Road,Houston,TX,77035,consignee," "," ",,NO," "
ROBISHAW ENGINEERING,,,10106 Mathewson Lane,Houston,TX,77043,consignee," "," ",,NO," "
ROTOR CLIP HOLDINGS,,,7412 Oak Grove Rd,Fort Worth,TX,76140,consignee," "," ",,NO," "
ROWE CASA ORGANICS-(ARKANSAS ST),,,175 Arkansas Ave,New Boston,TX,75570,consignee," "," ",,NO," "
ROWE CASA ORGANICS-NEW BOSTON,,,"135 MILLER RD,",New Boston,TX,75570,consignee," "," ",,NO," "
ROYAL INTERNATIONAL PIPE & SUPPLY,,,624 Howard Drive,Deer Park,TX,77536,consignee," "," ",,NO," "
RPI INTERNATIONAL,,,12690 Whittington Dr,Houston,TX,77077,consignee," "," ",,NO," "
RTUI,,,17015 Park Row Dr,Houston,TX,77084,consignee," "," ",,NO," "
RTW LOGISTICS INC DBA SAR LOGISTICS,,,1500 CityWest Boulevard,Houston,TX,77042,"consignee,caller"," "," ",NO,NO," "
RVS,,,1520 Crosswind Drive,Bryan,TX,77808,consignee," "," ",,NO," "
S&S ACTIVEWEAR,,,2601 Quorum Dr,Fort Worth,TX,76137,consignee," "," ",,NO," "
S&S TIRE (FIRESTONE),,,7340 Julie Frances Dr,Shreveport,LA,71129,ALL," "," ",NO,NO," "
Samsung Austin,,,1453 Innovation Boulevard,Hutto,TX,78634,consignee," "," ",,NO," "
SAMSUNG E&C AMERICA INC.,,,1530 Farm to Market Road 973,Taylor,TX,76574,consignee," "," ",,NO," "
SANCO SWIFT C/O PORT OF GALVESTON,,,3801 Old Port Industrial Road,Galveston,TX,77550,consignee," "," ",,NO," "
Sand Express,,,1083 Kleimann,Columbus,TX,78934,consignee," "," ",,NO," "
Sanden International Inc,,,601 Sanden Boulevard,Wylie,TX,75098,consignee," "," ",,NO," "
SANDY BRANCH,,,350 E WAL,Hungerford,TX,77447,consignee," "," ",,NO," "
Santini Export Packers,,,650 Gellhorn Drive,Houston,TX,77029,consignee," "," ",,NO," "
SANTINI EXPORT PACKERS,,,8451 Market Street,Houston,TX,77029,consignee," "," ",,NO," "
SAS Depot,,,2204 North Longview Street,Kilgore,TX,75662,consignee," "," ",,NO," "
Sathi @ Greensport,,,13818 Industrial Road,Houston,TX,77015,"consignee,shipper,containerReturn"," "," ",,NO," "
SB ENTERPRISES,,,100 Andover Bypass Street,North Andover,MA,01845,"caller,consignee"," ",30,NO,NO," "
SBD Chemicals,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Schaper & Bummer /co Xatiantica,,,"3800 Brittmoore RD #190,",Houston,TX,77043,consignee," "," ",,NO," "
SCHC,,,2331 Randon Dyer Rd,Rosenberg,TX,77471,consignee," "," ",,NO," "
SCHERMERHORN BROS.,,,2062 Afton Street,Houston,TX,77055,consignee," "," ",,NO," "
Scottish Inn & Suites,,,1121 Texas 146,Texas City,TX,77590,consignee," "," ",,NO," "
SDB,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," ",30,NO,NO," "
SE Tylose,,,26270 Louisiana 405,Plaquemine,LA,70764,consignee," "," ",,NO," "
SEA TEX,,,445 TX-36,Rosenberg,TX,77471,consignee," "," ",,NO," "
Seatex,,,"1102 North Blue Creek Road,",El Campo,TX,77437,consignee," "," ",,NO," "
SECURE ITAD SERVICES INC,,,4140 World Houston Parkway,Houston,TX,77032,consignee," "," ",,NO," "
SECUREGLOBAL LOGISTICS,,,1045 Greens Parkway,Houston,TX,77067,consignee," "," ",,NO," "
SEG,,Johnathan,10625 Telge Road,Houston,TX,77095,consignee," "," ",,NO," "
Selecta Resources,,,939 Coast Boulevard,San Diego,CA,92037,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
SERENE GROUP,,,3401 E University Dr,Denton,TX,76208,consignee," "," ",,NO," "
SERVICE CHAMP,,,3000 Roy Orr Blvd,Grand Prairie,TX,76155,consignee," "," ",,NO," "
SES FOAM-SPRING,,,2400 Spring Stuebner Rd,Spring,TX,77389,consignee," "," ",,NO," "
Sesco Cement,,,7300 Wingate Street,Houston,TX,77011,consignee," "," ",,NO," "
SFE GROUP,,,4433 South Dr,Houston,TX,77053,consignee," "," ",,NO," "
SGSQ CONNECT,,,1210 Auburn Way North,Auburn,WA,98002,consignee," "," ",,NO," "
SH ENERGY (SA),,,11115 Osgood Drive,San Antonio,TX,78233,consignee," "," ",,NO," "
SH ENERGY USA,,,"2019 Brooks St BUILDING 3,",Houston,TX,77028,consignee," "," ",,NO," "
SHAPR INTERNATIONAL,,,12936 FM 787 WEST,Cleveland,TX,77327,consignee," "," ",,NO," "
Shaver Foods LLC,,,8500 Market Street,Houston,TX,77029,consignee," "," ",,NO," "
SHELL- HOUSTON PLANT U0D2,,,4902 South Belt Central,Houston,TX,77048,consignee," "," ",,NO," "
Shintech,,,5618 Texas 332,Freeport,TX,77541,consignee," "," ",,NO," "
SHIPPING LOGISTICS,2817417310,,4687 World Houston Pkwy SUITE 150,Houston,TX,77032,consignee," "," ",,NO," "
SIGMA PIPING PRODUCTS,,,12600 Cardinal Meadow Dr,Sugar Land,TX,77478,consignee," "," ",,NO," "
SIGMA TUBE & BAR,,,14315 W Hardy Rd,Houston,TX,77060,consignee," "," ",,NO," "
SIKORSKY COMMERCIAL INC. SIKORSKY AIRCRAFT,,,1727 S Main St,Grapevine,TX,75261,consignee," "," ",,NO," "
SIMPSON DOOR COMPANY,,,801 Harry McKillop Blvd,McKinney,TX,75069,consignee," "," ",,NO," "
SIMPSON PERFORMANCE,,,328 FM306,New Braunfels,TX,78130,"consignee,shipper,containerReturn"," "," ",,NO," "
SION BRANDS LLC,,,810 Nafta Boulevard,Laredo,TX,78045,consignee," "," ",,NO," "
SKY BUILDING MATERIALS,,,10835 Shady Trail,Dallas,TX,75220,consignee," "," ",,NO," "
SLATE GROUP,,,6024 45th Street,Lubbock,TX,79407,consignee," "," ",,NO," "
SLB SOLUTIONS M-I SWACO (FOX WAREHOUSE),,,13127 Trinity Drive,Stafford,TX,77477,consignee," "," ",,NO," "
SLICK CITY HOUSTON,,,5000 Katy Mills Cir,Katy,TX,77494,consignee," "," ",,NO," "
SMALL FARM INNOVATIONS,,,3701 Texas 36,Caldwell,TX,77836,consignee," "," ",,NO," "
SMART FAMILY OF COOLING PRODUCTS,,,20104 East Hardy Road,Houston,TX,77073,consignee," "," ",,NO," "
SMART INT'L,,,10570 Bissonnet Street,Houston,TX,77099,consignee," "," ",,NO," "
SNACK SHACK RECEIVING CLERK,,,9669 West Wingfoot Road,Houston,TX,77041,consignee," "," ",,NO," "
SOBEL WESTEX CORPORATION,7028362307,,2670 Western Ave,Las Vegas,NV,89109,"caller,consignee,shipper,containerReturn"," ",30,NO,NO," "
SOL-ARK,,,915 Enterprise Boulevard,Allen,TX,75013,consignee," "," ",,NO," "
Solmax,,,19103 Gundle Road,Houston,TX,77073,consignee," "," ",,NO," "
SOLVAY c/o Safe Energy Whse,,,1259 Safe Energy Drive,Port Allen,LA,70767,consignee," "," ",,NO," "
SOLVCHEM INC,,,1904 Mykawa Road,Pearland,TX,77581,consignee," "," ",,NO," "
SOONER PIPE,,,909 Fannin St,Houston,TX,77010,consignee," "," ",,NO," "
SOURCE HOUSTON,,,22003 Cypress Slough,Houston,TX,77073,consignee," "," ",,NO," "
SOURCE LOGISTICS,,,22003 Cypress Slough,Houston,TX,77073,consignee," "," ",,NO," "
SOUTH COAST TERMINALS,,,7301 Wallisville Rd,Houston,TX,77020,consignee," "," ",,NO," "
SOUTH GATEWAY,,,1551 Airport Dr,Shreveport,LA,71107,consignee," "," ",,NO," "
SOUTH TEXAS PLASTICS,,,6536 Supply Row,Houston,TX,77011,consignee," "," ",,NO," "
SOUTHERN CARLSON,,,8230 Plummer St,Houston,TX,77029,"consignee,shipper,containerReturn"," "," ",,NO," "
SOUTHERN CARLSON,,,4150 N Sam Houston Pkwy E,Houston,TX,77032,consignee," "," ",,NO," "
SOUTHERN CARLSON-FLORES PALLETS,,,6101 Dixie Drive,Houston,TX,77087,consignee," "," ",,NO," "
SOUTHERN COMPRESS & WAREHOUSE,,,4409 Church Street,Galveston,TX,77550,consignee," "," ",,NO," "
Southern Core Recycling,,,7911 Fallbrook Dr,Houston,TX,77064,"consignee,shipper,containerReturn"," "," ",,NO," "
SOUTHERN GULF PACKAGING & LOGISTICS,,,1805 Turning Basin Drive,Houston,TX,77029,"chassisTermination,chassisPick,consignee,shipper,containerReturn"," "," ",,NO," "
Southern Star,8323001555,Brendan,7150 Business Park Dr #140,Houston,TX,77041,"consignee,shipper,containerReturn"," ",30,,NO," "
SOUTHERN TIRE MART #450,,,9252 Wallisville Rd,Houston,TX,77013,consignee," "," ",,NO," "
SOUTHWEST FREIGHT INC,,,9005 Spikewood Dr,Houston,TX,77078,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
Southwest Heat Treat,,,1733 Lauder rd,Houston,TX,77039,"consignee,shipper,containerReturn,caller"," "," ",NO,NO," "
SOUTHWEST REFRACTORY,,,2443 North Gordon Street,Alvin,TX,77511,consignee," "," ",,NO," "
SOUTHWEST RESEARCH INSTITUTE,,,9503 West Commerce Street,San Antonio,TX,78227,consignee," "," ",,NO," "
SOUTHWIRE,,,7514 Alabonson Rd,Houston,TX,77088,"consignee,shipper,containerReturn"," "," ",,NO," "
Space Border Log / Hubbell Power Sys,,,9560 Joe Rodriguez Dr,El Paso,TX,79927,consignee," "," ",,NO," "
SPECIALIZED FABRICATION EQUIPMENT GROUP,,,4433 South Drive,Houston,TX,77053,consignee," "," ",,NO," "
SPECIALTY PRODUCTS & INSULATION,,,359 Pike Court,La Porte,TX,77571,consignee," "," ",,NO," "
Spicy World of USA Inc,,,12651 Stafford Road,Stafford,TX,77477,consignee," "," ",,NO," "
SPIN CYCLES ONLINE INC.,,,25275 Budde Road,Spring,TX,77380,consignee," "," ",,NO," "
SPP PRODUCTS,,,12600 Cardinal Meadow Drive,Sugar Land,TX,77478,consignee," "," ",,NO," "
SPRING WHOLESALE LIQUIDATION,,,3332 Spring Stuebner Road,Spring,TX,77389,consignee," "," ",,NO," "
SRS BUILDING PRODUCTS,,,22411 I-45,Spring,TX,77389,consignee," "," ",,NO," "
SRS/SOUTHERN SHINGLES,,,4700 Elmo Weedon Rd,College Station,TX,77845,consignee," "," ",,NO," "
St George Logistics,,,4035 Underwood Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
Star Global Logistics Group,,,5244 N Sam Houston Pkwy E,Houston,TX,77032,"caller,consignee"," ",30,NO,NO," "
STAR PLASTRADE,,,7625 Parkhurst Drive,Houston,TX,77028,consignee," "," ",,NO," "
STAR PRECISION 3PL,,,11236 Brittmoore Park Drive,Houston,TX,77041,consignee," "," ",,NO," "
STARMARK ACADEMY,,,200 Co Rd 197,Hutto,TX,78634,consignee," "," ",,NO," "
STAUFFER PIPE SERVICES,,,14205 Garrett Rd,Houston,TX,77044,consignee," "," ",,NO," "
STEAMERICAS,,,12701 Lowden Lane,Manchaca,TX,78652,consignee," "," ",,NO," "
STFT Inc,,,6709 Town Bluff Drive,Dallas,TX,75248,consignee," "," ",,NO," "
STG HOUSTON,,,"4035 Underwood Rd SUITE 200,",Pasadena,TX,77507,"consignee,shipper,containerReturn"," "," ",,NO," "
STOLLER USA,,,10551 Fisher Rd,Houston,TX,77041,consignee," "," ",,NO," "
STONE FUTURE INC.,,,10739 W Little York Rd,Houston,TX,77041,consignee," "," ",,NO," "
STONE OIL HOUSTON,,,15155 Jacintoport Boulevard,Houston,TX,77015,consignee," "," ",,NO," "
STORAGE YARD-MYKAWA,,,6600 Mykawa Rd,Houston,TX,77033,"consignee,shipper,containerReturn"," "," ",,NO," "
Stork,,,2818 Pasadena Freeway,Pasadena,TX,77506,consignee," "," ",,NO," "
SUBSEA 7,,,2269 Avenue B,Ingleside,TX,78362,consignee," "," ",,NO," "
Sugar Land Facility,,,"1403 Gillingham Ln Suite 100,",Sugar Land,TX,77478,consignee," "," ",,NO," "
SUHM SPRING WORKS,,,4535 Aldine Bender Rd,Houston,TX,77032,consignee," "," ",,NO," "
"SUN PACKING, INC",,,10077 Wallisville Rd,Houston,TX,77013,"shipper,consignee"," "," ",,NO," "
SUNBELT-HOUSTON,,,10620 Telge Rd,Houston,TX,77095,consignee," "," ",,NO," "
Sunburst Trading Co Inc,,,15151 West Dr,Houston,TX,77053,consignee," "," ",,NO," "
SUNDEK PRODUCTS USA INC.,,,616 E. AVENUE J,Grand Prairie,TX,75050,consignee," "," ",,NO," "
SUNNY SKY PRODUCTS,,,7080 Express Ln,Houston,TX,77078,consignee," "," ",,NO," "
SUNPAN,,,2540 South Farm-to-Market 565 Road,Baytown,TX,77523,consignee," "," ",,NO," "
SUNRISE PLASTIC ENTERPRISE,,,13301 Beaumont Highway,Houston,TX,77049,consignee," "," ",,NO," "
SUP Factory Incorporated APM,,,17213 Aldine Westfield Road,Houston,TX,77073,consignee," "," ",,NO," "
SUPERIOR PACKAGING AND DISTRIBUTION,,,7707 Wallisville Rd,Houston,TX,77020,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
SUPERNOVA FURNITURE,,,4545 Eastpark Dr,Houston,TX,77028,consignee," "," ",,NO," "
SUPPLY CHAIN WAREHOUSES (SCW),,,4001 Oscar Nelson Jr Dr,Baytown,TX,77523,consignee," "," ",,NO," "
Supreme,,,8502 Fallbrook Drive,Houston,TX,77064,"caller,consignee"," "," ",NO,NO," "
supreme pet supplies,,,8502 Fallbrook Drive,Houston,TX,77064,consignee," "," ",,NO," "
SURFACE 1 WHSE,,,3000 North Sam Houston Parkway West,Houston,TX,77066,consignee," "," ",,NO," "
Surface Prep,,,5973 South Loop East,Houston,TX,77033,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
Swing location - Palletized,,Hector Mireles,13805 Industrial Road,Houston,TX,77015,"chassisTermination,chassisPick,shipper,containerReturn,consignee"," "," ",,NO," "
SYENSQO,,,1259 Safe Energy Drive,Port Allen,LA,70767,consignee," "," ",,NO," "
TA CHEN INTERNATIONAL,,,9525 Wallisville Rd,Houston,TX,77013,consignee," "," ",,NO," "
TA TEXTILES RECYCLING LLC,,,6104 Donoho Street,Houston,TX,77033,consignee," "," ",,NO," "
TADANO AMERICA CORP,,,4242 W Greens Rd,Houston,TX,77066,consignee," "," ",,NO," "
TANK HOLDING,,,2135 South Texas 6,Houston,TX,77077,consignee," "," ",,NO," "
TANKS-A-LOT SURINAME BRANCHE,,,501 Louisiana 182,Morgan City,LA,70380,"consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",,NO," "
TAS ENERGY,,,2920 Airport Boulevard,Houston,TX,77051,consignee," "," ",,NO," "
TAS ENERGY INC.,,,12218 Robin Boulevard,Houston,TX,77045,consignee," "," ",,NO," "
TAYLOR COMPRESS,5123656631,,217 S Main St,Taylor,TX,76574,consignee," "," ",,NO," "
TAZMANIAN FREIGHT HOUSTON,,,6450 Clara Road,Houston,TX,77041,consignee," "," ",,NO," "
TBD,,,1485 east Sam houston Parkway South Suite 140 Pasadena 77503 TX US,Pasadena,TX,77503,consignee," "," ",,NO," "
TEADIT NORTH AMERICA,,,10545 Red Bluff Road,Pasadena,TX,77507,consignee," "," ",,NO," "
"TECHEMET, LP",,,6025 Genoa Red Bluff Rd,Pasadena,TX,77507,"consignee,shipper,containerReturn"," "," ",,NO," "
TEJAS TUBULAR PRODUCTS #2,,,8526 North Green River Drive,Houston,TX,77028,consignee," "," ",,NO," "
TEJAS TUBULAR PRODUCTS INC. #1,,,8640 North Green River Drive,Houston,TX,77028,consignee," "," ",,NO," "
Tenet Logistics,,,1149 Ellsworth Drive,Pasadena,TX,77506,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
TESLA INC.,,,1 Tesla Rd,Austin,TX,78725,consignee," "," ",,NO," "
"TESLA, INC.",,,4518 Co Rd 28,Robstown,TX,78380,consignee," "," ",,NO," "
Test Zone 7,,,South Side Raleigh St,Houston,TX,77021,consignee," "," ",,NO," "
Test Zone 8,,,1 Main St,Houston,TX,77002,consignee," "," ",,NO," "
Test Zone 9,,,188 Woodsman Ave,Beaumont,TX,77703,consignee," "," ",,NO," "
TEXAN BATTERY SALES INC.,,,"12903 E. Southwest Fwy,",Houston,TX,77015,consignee," "," ",,NO," "
TEXAS BLENDING AND WAREHOUSE,,,2505 Collingsworth Street,Houston,TX,77026,consignee," "," ",,NO," "
TEXAS BRINE,,,7901 FM 1405,Baytown,TX,77523,consignee," "," ",,NO," "
TEXAS EDUTAINMENT INC.,,,106 Vintage Park Boulevard Suite E,Houston,TX,77070,consignee," "," ",,NO," "
TEXAS EROSION SUPPLY,,,1327 Century Way,Wylie,TX,75098,consignee," "," ",,NO," "
TEXAS INTERNATIONAL OILFIELD,,,3035 Eastveld Dr,Houston,TX,77073,consignee," "," ",,NO," "
TEXAS LOGISTIC SERVICES,,,1111 Gillingham Ln,Sugar Land,TX,77478,consignee," "," ",,NO," "
Texas Logistics & Fulfillment,,,10600 Corporate Drive,Stafford,TX,77477,consignee," "," ",,NO," "
TEXAS OIL & FILTER WHOLESALE LLC,,,2802 North Wayside Drive,Houston,TX,77020,consignee," "," ",,NO," "
TEXAS PIPE & SUPPLY CO.,,,2330 Holmes Rd,Houston,TX,77051,consignee," "," ",,NO," "
Texas Tissue Coverting,,,1101 Conroe Park W dr,Conroe,TX,77303,consignee," "," ",,NO," "
TEXAS TOOL TRADERS,,,816 East State Highway 121 Business,Lewisville,TX,75057,consignee," "," ",,NO," "
TEXAS TOOL TRADERS,,,13317 Seydler Road,Weimar,TX,78962,consignee," "," ",,NO," "
TGS,,,"8721 Clay Rd,",Houston,TX,77080,consignee," "," ",,NO," "
"THE CROSLEY GROUP, INC. DBA CROSLEY HOME PRODUCTS",,,1675 Saint Lucy Street,Bossier City,LA,71111,consignee," "," ",,NO," "
"THE CROSLEY GROUP, INC.DBA CROSLEY HOME PRODUCTS",5047343101,,6200 Humphreys ST,Harahan,La,70123,consignee," "," ",,NO," "
THE D/C GROUP C/O,,,650 Gellhorn Drive,Houston,TX,77029,consignee," "," ",,NO," "
THE DETERING COMPANY,,,6800 Helmers Street,Houston,TX,77022,consignee," "," ",,NO," "
THE FRICKS,,,3000 West Loop 820 South,Fort Worth,TX,76116,consignee," "," ",,NO," "
THE HORSESHOE ANTIQUE SHOW,,,2105 Texas 237,Round Top,TX,78954,consignee," "," ",,NO," "
The Olive Packing Company,,,1500 Sabine Avenue,Port Arthur,TX,77642,consignee," "," ",,NO," "
THE PLASTICS EXCHANGE,3122020002,Gordy Greenberg,28230 N 69th St,Scottsdale,AZ,85266,"caller,consignee,shipper,containerReturn,chassisTermination,chassisPick"," ",30,NO,NO," "
The professional Marketing Company,,,614 112th Street,Arlington,TX,76011,consignee," "," ",,NO," "
THEME IT UP LLC,,,127 N 18th St,La Porte,TX,77571,consignee," "," ",,NO," "
THIRD COAST WAREHOUSE,,,1871 Mykawa Rd,Pearland,TX,77581,consignee," "," ",,NO," "
THOMPSON PIPE GROUP,,,800 County Rd 209,Alvarado,TX,76009,consignee," "," ",,NO," "
THRIVE 3PL,,,3800 Brittmoore Road STE 190,Houston,TX,77043,consignee," "," ",,NO," "
Tigerhawk - Internal,,,1485 East Sam Houston Parkway South Suite 140,Pasadena,TX,77503,"caller,shipper,containerReturn,consignee,chassisTermination,chassisPick"," "," ",NO,NO," "
Tigerhawk 3PL LLC,,,1485 E Sam Houston Pkwy S.,Pasadena,TX,77503,consignee," "," ",,NO," "
Tigerhawk WHSE -MUST CHECK IN-,,,4838 Borusan Rd,Baytown,TX,77523,"consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",,NO," "
TIMMONS WAREHOUSE,,,7456 Reindeer Trail,San Antonio,TX,78238,consignee," "," ",,NO," "
TIOGA PIPE INC.,,,14601 Almeda Rd,Houston,TX,77053,consignee," "," ",,NO," "
TIRE HUB,,,5615 W Fuqua St,Houston,TX,77085,consignee," "," ",,NO," "
Tire Sales International  #150,,,4851 Homestead Road,Houston,TX,77028,consignee," "," ",,NO," "
TIRE SOURCE,,,16830 Beaumont Hwy,Houston,TX,77049,consignee," "," ",,NO," "
TIRE SOURCE INC,,,4524 N McCarty St,Houston,TX,77013,consignee," "," ",,NO," "
Tireco,,,12121 McLain Boulevard,Houston,TX,77071,consignee," "," ",,NO," "
TITAN FORMWORK,,,2919 FARREL RD HOUSTON,Houston,TX,77073,"consignee,shipper,containerReturn"," "," ",,NO," "
TITAN INDUSTRIAL STORAGE,,,3302 Lilac St,Pasadena,TX,77505,"consignee,chassisTermination,chassisPick"," "," ",,NO," "
TITAN WAREHOUSE,,,13031 Bay Area Blvd,Pasadena,TX,77507,consignee," "," ",,NO," "
TK AIRPORT SOLUTIONS,,,3201 N Sylvania Ave,Fort Worth,TX,76111,consignee," "," ",,NO," "
TMG,,,523 Iola Lane,Italy,TX,76651,consignee," "," ",,NO," "
TOSCA GARLAND,,,4009 Distribution Drive,Garland,TX,75041,consignee," "," ",,NO," "
TOTAL ENERGY,,,650 S 23rd St,Beaumont,TX,77707,consignee," "," ",,NO," "
Total Quality Logistics,5138312600,,5005 Mitchelldale St 100,Houston,TX,77092,consignee," "," ",,NO," "
TOTAL SOLUTION WAREHOUSE,,,402 Deerwood Glen Drive,Deer Park,TX,77536,consignee," "," ",,NO," "
Tractor Supply Co.,,,6234 Bagby Avenue,Waco,TX,76712,consignee," "," ",,NO," "
TRADE XCELERATORS LLC,,,2401 NW 69th St,Miami,FL,33147,consignee," "," ",,NO," "
TRAFFIX,,,2331 Randon Dyer Rd,Rosenberg,TX,77471,consignee," "," ",,NO," "
Transcargo,,,848 Brickell Avenue,Miami,FL,33131,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
"TRANSCOMEX, INC",,,1639 Mangana-Hein Rd,Laredo,TX,78046,consignee," "," ",,NO," "
TRANSLIQUID TECHNOLOGIES,,,10120 Hirsch Road,Houston,TX,77016,consignee," "," ",,NO," "
TRANSPAK INC.,,,630 Mcfarland St,Houston,TX,77011,consignee," "," ",,NO," "
TRANSPORT MANAGEMENT CONSULTANTS,,,1905 Turning Basin Drive STE 434,Houston,TX,77029,consignee," "," ",,NO," "
Transportation Services of America,,,"P.O. BOX 311, FORDS, NJ, 08863",Woodbridge Township,NJ,08863,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," ",30,NO,NO," "
"TREE AMIGOS LLC,",,,1505 Big Meadow Drive,Cedar Park,TX,78613,consignee," "," ",,NO," "
TREK INC/TEXAS,,,180 Singleton Road,Waxahachie,TX,75165,consignee," "," ",,NO," "
TRI-STATE LOGISTICS WAREHOUSE,,,432 Richmond Rd,Texarkana,TX,75503,consignee," "," ",,NO," "
TRICO TECHNOLOGIES,,,1995 Billy Mitchell Boulevard,Brownsville,TX,78521,consignee," "," ",,NO," "
Triga Fire Solutions,,,2709 Twinwood Parkway,Brookshire,TX,77423,consignee," "," ",,NO," "
Trina Solar,,,10100 West Lake Houston Parkway,Houston,TX,77044,consignee," "," ",,NO," "
TRINITY HARDWOOD DISTRIBUTORS,,,6001 W by NW Blvd,Houston,TX,77040,consignee," "," ",,NO," "
TRINITY X RAY LLC,,,"4000 Lubbock Ave #170,",Fort Worth,TX,76110,consignee," "," ",,NO," "
Tubular Services,,,1010 McCarty dr,Houston,TX,77029,"consignee,shipper,containerReturn"," "," ",,NO," "
TWE INC.,,,3373 Rauch St,Houston,TX,77029,consignee," "," ",,NO," "
TX Plastic,,,7625 Parkhurst Drive,Houston,TX,77028,"consignee,caller"," "," ",NO,NO," "
TX-30 ESP,,,30 Esplanade Blvd,Houston,TX,77060,consignee," "," ",,NO," "
Tyler Steel Conversion,,,3101 Holmes rd,Houston,TX,77051,"consignee,shipper,containerReturn"," "," ",,NO," "
TYTAN INTERNATIONAL LLC,,,6552 West Little York Road,Houston,TX,77040,consignee," "," ",,NO," "
U-HAUL MOVING & STORAGE OF PASADENA,,,3536 Red Bluff Rd,Pasadena,TX,77503,consignee," "," ",,NO," "
U.S AUTOFORCE,,,6410 Langfield Rd,Houston,TX,77092,consignee," "," ",,NO," "
U.S.A TIRES (TEXAS),,,6628 Gulf Freeway,Houston,TX,77087,consignee," "," ",,NO," "
UDC MARKET,,,8947 Market Street,Houston,TX,77029,consignee," "," ",,NO," "
UIP INTERNATIONAL,,,6002 Griggs Rd,Houston,TX,77023,consignee," "," ",,NO," "
Unidad Logistics – Ella Location STE #100,,,11220 Ella Boulevard,Houston,TX,77067,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
UNIDAD LOGISTICS/UMOJA SUPPLY,,,13800 NORTH FREEWAY SUITE 200,Spring,TX,77090,consignee," "," ",,NO," "
UNIQUE SYSTEM,,,6534 Petropark Dr,Houston,TX,77041,consignee," "," ",,NO," "
UNITED AGRICULTURAL COOPERATIVE INC.,,,519 Sam Bishkin Rd,El Campo,TX,77437,consignee," "," ",,NO," "
UNITED RENTALS - STORAGE CONTAINERS & MOBILE OFFIC,3468882952,,"814 LOGANDALE LANE,",Houston,TX,77032,"shipper,containerReturn,consignee"," "," ",,NO," "
UNITED SALT BAYTOWN,,,7901 FM 1405,Baytown,TX,77523,consignee," "," ",,NO," "
UNIUNI LOGISTICS,,,12900 West Airport Boulevard,Sugar Land,TX,77478,consignee," "," ",,NO," "
UNLIMITED TRUCKING,,,5208 Oates Rd,Houston,TX,77013,"chassisTermination,chassisPick,consignee,shipper,containerReturn"," "," ",,NO," "
UP HOUSTON,,UP - Settagast Yard,6800 Kirkpatrick Blvd,Houston,TX,77028,"shipper,containerReturn,consignee,chassisTermination,chassisPick"," "," ",,NO," "
UPS-HASLET,,,1400 Intermodal Parkway,Haslet,TX,76052,consignee," "," ",,NO," "
US AUTOFORCE,,,6410 Langfield Rd,Houston,TX,77092,consignee," "," ",,NO," "
US Container & Warehousing,,,7922 Ley Road,Houston,TX,77028,consignee," "," ",,NO," "
US ECOLOGY,,3613873518,3277 County Road 69,Robstown,TX,78380,consignee," "," ",,NO," "
US ZINC CORP,,,260 N Greenwood St,Houston,TX,77011,consignee," "," ",,NO," "
US ZINC/EVER ZINC.,,,6020 ESPERSON ST. HOUSTON,Houston,TX,77011,"consignee,shipper,containerReturn"," "," ",,NO," "
US-WVGX-SLM Houston,,,1770 East Freeway,Baytown,TX,77521,consignee," "," ",,NO," "
USA Fasteners Group,,,1300 Gazin street,Houston,TX,77020,"consignee,shipper,containerReturn"," "," ",,NO," "
USA FITNESS EQUIPMENT DEPOT,,,123 Munger Street,Pasadena,TX,77506,consignee," "," ",,NO," "
USA TIRES,,,6628 Gulf Freeway,Houston,TX,77087,consignee," "," ",,NO," "
USA WHEEL - GULF FWY,,,6628 Gulf Fwy,Houston,TX,77087,consignee," "," ",,NO," "
USA WHEEL - TELEPHONE RD,,,9122 Telephone Rd,Houston,TX,77075,ALL," "," ",NO,NO," "
USA WHEELS,,,2602 Genoa Red Bluff Road,Houston,TX,77034,consignee," "," ",,NO," "
USA Wheels & Tires Outlet Inc,,,301 South Millers Ferry Road,Wilmer,TX,75172,consignee," "," ",,NO," "
USA WHEELS WAREHOUSE,,,9122 Telephone Rd,Houston,TX,77075,consignee," "," ",,NO," "
